,file_name,sr,length,srr,snr,label,age_group,gender,label_name
556,6afec154-2074-4f4f-b808-c8dcaad8258f_split1.wav,44100,110250,21.246566772460938,27.33732986450196,0,50-60,M,Banatean
557,abce6840-252c-4314-9fdf-72270dfdc26a_split4.wav,44100,110250,34.47789764404297,18.10425567626953,0,50-60,M,Banatean
558,e846ae5f-b156-46d5-b263-26131f8d2e31_split0.wav,44100,110250,39.587867736816406,32.570068359375,0,20-30,M,Banatean
559,fa8910c3-77d4-467d-abb9-d2ffbd93629f_split0.wav,44100,110250,39.74889373779297,22.47114372253418,3,50-60,M,Moldovenesc
560,ee01ce63-e95e-498a-a942-54fec798f6c4_split0.wav,44100,110250,39.73423767089844,33.70724296569824,1,40-50,F,Muntenesc
561,c1f3f262-df13-4c75-ae63-53243e7bedd5_split0.wav,44100,110250,13.080070495605469,25.28539657592773,3,60+,F,Moldovenesc
562,9058e9f7-a860-4c14-915e-4c16ece872b4_split11.wav,44100,198497,8.693649291992188,33.33577251434326,3,40-50,F,Moldovenesc
563,1cb386f3-036a-403d-aa00-f7f28e2f8b66_split0.wav,44100,110250,39.87782096862793,27.98772621154785,2,60+,F,Ardelenesc
564,f3723292-7a37-4e0c-a09e-b7d6b3bace49_split0.wav,44100,110250,39.81593704223633,33.38425540924072,1,40-50,F,Muntenesc
565,d7e9b019-ac45-46a5-8d5b-f6cdd1023998_split1.wav,44100,110981,39.65128326416016,25.75231170654297,0,30-40,F,Banatean
566,7afbd365-5e3a-451a-884f-6ff3e9e9bc93_split0.wav,44100,110250,33.431339263916016,29.07476043701172,1,40-50,F,Muntenesc
567,d30955d8-3cbe-49e3-994f-bf3d58984649_split6.wav,44100,110250,34.91264533996582,26.80219459533692,1,20-30,M,Muntenesc
568,8695cfd7-9604-4960-b115-a0ae125bee2f_split1.wav,44100,110981,38.46355152130127,20.475577354431152,3,50-60,F,Moldovenesc
569,604a149d-2d45-4d20-aa1c-8510f9d4d016_split0.wav,44100,110250,39.804216384887695,30.87820053100586,1,40-50,M,Muntenesc
570,17a05aad-f154-469b-bf84-e3a7f5e9650d_split0.wav,44100,110250,23.550562858581543,27.417580604553223,3,20-30,F,Moldovenesc
571,843589b1-cc75-4935-aaab-4e8988c04a30_split1.wav,44100,110981,39.62382316589356,29.5551118850708,1,50-60,M,Muntenesc
572,235f75da-d089-43f0-a2c7-0f0321ccfaef_split0.wav,44100,110250,24.370237350463867,27.410961151123047,2,40-50,F,Ardelenesc
573,39fab72a-1533-4894-abd3-3cfb57d36784_split1.wav,44100,110250,24.38427925109864,34.08716106414795,0,50-60,M,Banatean
574,70cb172f-50dc-4f0d-8efd-ef2f19606dc9_split0.wav,44100,110250,23.78365421295166,33.51780128479004,2,60+,M,Ardelenesc
575,e7c06b13-5535-46e4-8ae0-66fe9dd27d2d_split1.wav,44100,198533,30.94247436523437,27.427032470703125,0,0-10,M,Banatean
576,e412e1e8-c5a7-48b1-a709-64ab0146e00d_split1.wav,44100,110981,39.92705154418945,31.77572631835937,1,50-60,F,Muntenesc
577,5307e8b5-54fd-426f-a6b4-8a2815f4e5f5_split1.wav,44100,110981,39.9350700378418,29.61988639831543,3,60+,F,Moldovenesc
578,f0bda2c0-bc16-4ac1-aa4b-02d6ff2345b7_split0.wav,44100,110250,39.59901428222656,25.46284484863281,3,40-50,F,Moldovenesc
579,73c040da-9645-4550-bdfe-0fc1024cf2a0_split17.wav,44100,110250,12.23415756225586,30.370864868164062,3,40-50,F,Moldovenesc
580,bdbae1ec-631f-4357-8441-e035427e0678_split0.wav,44100,110250,39.9216251373291,28.617156982421875,1,20-30,F,Muntenesc
581,527f48ab-fde1-41cd-9c30-7634b9a6c12e_split1.wav,44100,110981,39.7860221862793,26.58708953857422,1,30-40,F,Muntenesc
582,b8bc7082-ea62-46d2-a5d2-a40f36c2224b_split1.wav,44100,110981,33.45111656188965,30.430965423583984,1,60+,F,Muntenesc
583,a5be257d-071c-4782-bed9-ec5244e421b5_split1.wav,44100,110981,39.8707160949707,20.13866806030273,1,40-50,M,Muntenesc
584,5094c3f2-5439-4dc1-a985-daa9855dce83_split0.wav,44100,110250,39.85511589050293,31.840450286865234,2,40-50,F,Ardelenesc
585,aacb6f32-c822-4312-8e04-75ed5246d06a_split0.wav,44100,110250,39.40672302246094,32.12388610839844,2,40-50,F,Ardelenesc
586,fc62c2a7-367b-421c-9936-ae608c86e2ff_split5.wav,44100,110250,39.782175064086914,32.492186546325684,2,50-60,F,Ardelenesc
587,4c109b52-2f75-40ff-b8d6-904ef4e4868d_split1.wav,44100,110981,39.951019287109375,27.44555282592773,3,40-50,M,Moldovenesc
588,0cf03bc9-41b1-4540-9573-02fcdc3e80ba_split0.wav,44100,110250,16.060504913330078,30.843997955322266,1,30-40,M,Muntenesc
589,68b9b70e-59bc-40d5-b97c-211cb8267b64_split0.wav,44100,110250,39.9674129486084,26.88708209991455,0,60+,M,Banatean
590,af392230-50a3-4bcb-8ca3-af54111cbe75_split0.wav,44100,110250,39.91267776489258,31.54311180114746,0,20-30,M,Banatean
591,46d0c77e-0af9-42d2-bfe9-1215032a9f87_split1.wav,44100,110981,39.68898010253906,26.079784393310547,0,30-40,M,Banatean
592,d30955d8-3cbe-49e3-994f-bf3d58984649_split14.wav,44100,110250,35.01031494140625,24.525961875915527,1,20-30,M,Muntenesc
593,3778041c-c43f-46d8-a499-4cd6b3520134_split1.wav,44100,110981,38.89521217346192,27.721179962158203,0,40-50,F,Banatean
594,68b9b70e-59bc-40d5-b97c-211cb8267b64_split1.wav,44100,110981,39.94352340698242,32.03551197052002,0,60+,M,Banatean
595,6ee58bff-4d15-453d-b5e1-c971fffa62f1_split0.wav,44100,110250,39.97450637817383,32.84422588348389,3,60+,F,Moldovenesc
596,d3a0c33c-36cb-479c-8d49-c979c7367e1e_split1.wav,44100,135510,39.822696685791016,32.9577751159668,1,20-30,M,Muntenesc
597,3380fed5-bae0-4114-8b5b-147602b6f45c_split0.wav,44100,110250,23.77992057800293,26.724358558654785,3,60+,M,Moldovenesc
598,99fa9204-6aaa-44d8-afb1-7fcaedc0fcd4_split0.wav,44100,110250,14.222328186035156,3.6944446563720703,0,60+,M,Banatean
599,3721e7bd-ea06-48a1-a1e4-b7d84d4e80dd_split0.wav,44100,110250,34.40469074249268,23.102355003356934,3,60+,M,Moldovenesc
600,b1f30795-2d19-4233-b5d5-f18d9bbafc64_split0.wav,44100,110250,18.413066864013672,29.46316909790039,1,30-40,M,Muntenesc
601,6185bb78-4fbb-481b-8439-73c82b12e13c_split2.wav,44100,133211,39.96263122558594,27.31365299224853,0,20-30,M,Banatean
602,fe614d66-daff-4653-9916-39029acacdee_split0.wav,44100,110250,31.482081413269043,18.34930896759033,0,40-50,M,Banatean
603,8594b769-3ed1-46d0-aabb-5f5c7adf9bc3_split0.wav,44100,177455,23.87631225585937,19.49518203735352,3,50-60,F,Moldovenesc
604,8ae09034-a6b7-4f69-b520-a09cfaf7949e_split0.wav,44100,110250,39.94900131225586,23.76988887786865,3,30-40,M,Moldovenesc
605,6185bb78-4fbb-481b-8439-73c82b12e13c_split0.wav,44100,110250,39.716176986694336,34.79683876037598,0,20-30,M,Banatean
606,fc62c2a7-367b-421c-9936-ae608c86e2ff_split10.wav,44100,132491,39.85411262512207,33.03550434112549,2,50-60,F,Ardelenesc
607,f1784fca-e2fc-4a24-95fd-ebedeb7ca84d_split1.wav,44100,110981,39.5535888671875,29.217134475708008,3,50-60,M,Moldovenesc
608,fc62c2a7-367b-421c-9936-ae608c86e2ff_split7.wav,44100,110250,39.26062774658203,29.35200881958008,2,50-60,F,Ardelenesc
609,e12b57fb-8267-43f5-b02c-3b5eab4ded16_split0.wav,44100,110250,39.92462539672852,29.971179962158203,2,40-50,M,Ardelenesc
610,d9c8577e-aca5-42c3-b880-04bfc5c02af5_split13.wav,44100,110250,39.67249298095703,33.201754570007324,2,60+,M,Ardelenesc
611,55fc6ddb-3623-4c39-9d28-9a5214c7efa6_split1.wav,44100,110981,39.92534255981445,24.84574508666992,1,30-40,M,Muntenesc
612,7a3e9be5-0ffe-4e12-8e2b-d2375f07ff70_split1.wav,44100,110250,38.0308723449707,33.779327392578125,1,20-30,F,Muntenesc
613,064484ec-65f9-4c83-be71-f970468e496a_split1.wav,44100,110981,39.91918087005615,27.295225143432617,2,60+,M,Ardelenesc
614,1b5e931d-d1f4-4d13-b735-d433d831ea5e_split0.wav,44100,110250,39.7845573425293,30.56926918029785,1,30-40,F,Muntenesc
615,772fe449-0f71-4186-9975-1457309964c6_split1.wav,44100,110250,9.786441802978516,26.83905982971192,0,40-50,M,Banatean
616,b1f30795-2d19-4233-b5d5-f18d9bbafc64_split1.wav,44100,110981,31.362302780151367,30.860639572143555,1,30-40,M,Muntenesc
617,2bbf6b9a-8df1-4061-b626-ab06c5858215_split1.wav,44100,110981,39.90888690948486,33.83468055725098,1,20-30,M,Muntenesc
618,89ba563c-59c9-4f99-9cce-a4533f964e7d_split0.wav,44100,110250,17.55023956298828,21.62764263153076,0,60+,M,Banatean
619,d9c8577e-aca5-42c3-b880-04bfc5c02af5_split47.wav,44100,110250,39.17502021789551,32.26833534240723,2,60+,M,Ardelenesc
620,678fb3cf-4431-4f39-822c-74e8ba25f244_split1.wav,44100,110981,39.88021087646485,18.765840530395508,2,50-60,M,Ardelenesc
621,95bbad63-5686-42e7-abcc-5ba74b09e2cc_split0.wav,44100,110250,10.90176010131836,28.40022087097168,1,20-30,F,Muntenesc
622,9058e9f7-a860-4c14-915e-4c16ece872b4_split5.wav,44100,110250,14.284760475158691,31.99094867706299,3,40-50,F,Moldovenesc
623,79c6c0a0-c0e7-4341-82fb-7f3bccf83e02_split1.wav,44100,110981,39.84025096893311,14.94604778289795,0,10-20,M,Banatean
624,de942a13-6f38-452b-8cfe-17688ebb9072_split1.wav,44100,110981,36.17219543457031,24.856334686279297,3,60+,F,Moldovenesc
625,604a149d-2d45-4d20-aa1c-8510f9d4d016_split1.wav,44100,110981,39.123568534851074,28.770532608032227,1,40-50,M,Muntenesc
626,2b9b1b8b-3bc1-470c-bfc0-300d0f64dd9f_split0.wav,44100,132527,39.45831871032715,34.19591522216797,2,10-20,M,Ardelenesc
627,75386516-6726-48e6-be13-ad561c3feab0_split1.wav,44100,110981,36.86371421813965,28.109089851379395,1,40-50,F,Muntenesc
628,c48321d8-ef4e-487e-959b-6d71165d2c64_split0.wav,44100,110250,18.7246322631836,22.67926025390625,1,30-40,M,Muntenesc
629,d9c8577e-aca5-42c3-b880-04bfc5c02af5_split43.wav,44100,110250,39.48207473754883,34.88792037963867,2,60+,M,Ardelenesc
630,de10e54b-b12c-4d57-ae3d-8f1d94834b63_split1.wav,44100,110981,34.57276153564453,19.02335548400879,3,60+,M,Moldovenesc
631,0917392b-a40d-47a7-a082-ee6e6d58048a_split0.wav,44100,110250,37.395782470703125,32.927085876464844,3,50-60,M,Moldovenesc
632,4583fee2-bdff-4673-aa14-3051d5d92a52_split8.wav,44100,110250,39.89277744293213,16.47949457168579,0,40-50,M,Banatean
633,ff3ed3cb-8f0d-4340-8c1f-d4c45c61ec66_split0.wav,44100,110250,39.78528022766113,34.864519119262695,1,50-60,M,Muntenesc
634,a2d5e6f6-7d94-4d15-a331-1a8b825366a0_split1.wav,44100,110981,20.18556022644043,29.080678939819336,1,20-30,F,Muntenesc
635,7ddef20e-50a6-406a-afd7-ca96c02bbad0_split1.wav,44100,110981,39.78006267547608,22.91805458068848,3,50-60,M,Moldovenesc
636,4d350339-a86e-4c9b-ae7d-8fe2f1add8b6_split0.wav,44100,110250,31.617610931396484,17.24422264099121,0,40-50,F,Banatean
637,fd755ffa-0947-4d54-bcc6-446122893d6c_split1.wav,44100,110981,39.90895366668701,32.40345001220703,2,40-50,F,Ardelenesc
638,73c040da-9645-4550-bdfe-0fc1024cf2a0_split20.wav,44100,110250,13.025425910949709,29.226945877075195,3,40-50,F,Moldovenesc
639,7a3e9be5-0ffe-4e12-8e2b-d2375f07ff70_split6.wav,44100,110250,37.93263626098633,32.62279510498047,1,20-30,F,Muntenesc
640,e5de9f9f-6b40-4fa0-9a74-b8fd67b6943a_split0.wav,44100,110250,36.85581398010254,28.705188751220703,1,30-40,M,Muntenesc
641,fefd2693-2d3c-43e3-9032-b21234a7aa22_split1.wav,44100,110981,38.737117767333984,34.13372993469238,0,20-30,M,Banatean
642,c79a0a2a-9e64-4940-8472-341bb3289323_split0.wav,44100,110250,38.96288776397705,24.747294425964355,3,20-30,F,Moldovenesc
643,6da8c418-84fe-4d47-990f-8e96dd573264_split0.wav,44100,110250,39.720645904541016,23.11806583404541,2,40-50,F,Ardelenesc
644,95a10eab-a9d1-466c-925b-8d883346fc5a_split0.wav,44100,110250,37.71157455444336,12.898983001708984,2,20-30,F,Ardelenesc
645,3be2fe70-782e-4a7e-81b7-67d83dd9be2d_split1.wav,44100,110981,38.27661895751953,33.45946216583252,1,40-50,M,Muntenesc
646,5e470904-2e9e-4cc5-89a2-974c6b87fc99_split0.wav,44100,110250,17.2773494720459,26.58408641815185,3,60+,M,Moldovenesc
647,5e470904-2e9e-4cc5-89a2-974c6b87fc99_split1.wav,44100,110981,31.36435413360596,23.28471851348877,3,60+,M,Moldovenesc
648,30e41f7a-b986-4dae-a938-1c3e1a64d95a_split1.wav,44100,110981,39.136966705322266,34.71635818481445,2,50-60,M,Ardelenesc
649,8844e192-ddab-4c87-918e-9e02629f294f_split1.wav,44100,110981,39.89467239379883,32.63263320922852,1,60+,M,Muntenesc
650,3d3444db-ec2c-4739-87aa-b8612d3370bf_split1.wav,44100,110981,39.78294658660889,25.8107271194458,3,60+,F,Moldovenesc
651,47e1d278-6c52-4d59-84c6-c707a62b25ad_split1.wav,44100,198533,27.34507656097412,29.868794441223145,0,50-60,M,Banatean
652,97b47974-9148-464f-a88e-0649e2c8f874_split1.wav,44100,110981,33.01293754577637,16.366517066955566,2,60+,M,Ardelenesc
653,69ac5b16-7976-432e-8a20-345b4ba8defb_split1.wav,44100,198533,14.303485870361328,26.81160545349121,0,50-60,M,Banatean
654,1b5e931d-d1f4-4d13-b735-d433d831ea5e_split1.wav,44100,110981,39.91980743408203,27.78213119506836,1,30-40,F,Muntenesc
655,9058e9f7-a860-4c14-915e-4c16ece872b4_split9.wav,44100,110250,16.87131690979004,30.08837890625,3,40-50,F,Moldovenesc
656,3f8fdb8b-31da-4263-bc9f-0f876e2dc5df_split0.wav,44100,110250,38.51710510253906,28.24744415283203,1,40-50,F,Muntenesc
657,d7e9b019-ac45-46a5-8d5b-f6cdd1023998_split0.wav,44100,110250,39.84532928466797,25.63105010986328,0,30-40,F,Banatean
658,14b893e3-8b11-49a4-9013-8d8bb810fecb_split0.wav,44100,110250,38.39281845092773,31.169574737548828,2,20-30,F,Ardelenesc
659,4e7daf0f-6d87-4156-862e-66810b2abd16_split0.wav,44100,110250,39.77681636810303,26.00715923309326,1,40-50,F,Muntenesc
660,9e1cdbc9-8b9c-4866-9668-193592d8bd73_split1.wav,44100,110981,39.90359401702881,11.34447717666626,3,50-60,M,Moldovenesc
661,9623126e-1891-49f1-8192-628a429817de_split0.wav,44100,110250,20.20914459228516,27.38992691040039,0,40-50,M,Banatean
662,52a6a59d-8539-49b7-98c0-7fb38634d06d_split1.wav,44100,110981,26.48455047607422,23.50849914550781,2,60+,M,Ardelenesc
663,67dfbc7f-201a-46d9-a490-7db30866681a_split0.wav,44100,110250,13.496719360351562,32.16122817993164,2,20-30,F,Ardelenesc
664,295959a2-42db-4d56-b9ef-b831bafb1242_split1.wav,44100,110981,36.11538887023926,24.362935066223145,0,50-60,M,Banatean
665,62771d9f-8e21-490c-89b4-8a0219ff4a5e_split0.wav,44100,110250,39.00374889373779,32.77698516845703,1,50-60,M,Muntenesc
666,a5be257d-071c-4782-bed9-ec5244e421b5_split0.wav,44100,110250,37.65947723388672,33.896610260009766,1,40-50,M,Muntenesc
667,5c9fc76f-1b60-4f6a-973c-187c21fb197e_split0.wav,44100,110250,39.89326858520508,20.66875457763672,0,40-50,F,Banatean
668,bab74e60-624e-4696-9be1-36fb2dbefc3c_split0.wav,44100,110250,29.33484649658203,25.782544136047363,3,10-20,F,Moldovenesc
669,64aa620e-1068-4f92-9679-974c75ca9da8_split1.wav,44100,110981,39.71997833251953,29.317626953125,1,30-40,M,Muntenesc
670,3cc10a68-74b5-44d7-ae1c-f49506ec8c6f_split1.wav,44100,110981,31.711503982543945,22.99886512756348,3,50-60,M,Moldovenesc
671,6185bb78-4fbb-481b-8439-73c82b12e13c_split1.wav,44100,110250,39.86300086975098,27.35952949523925,0,20-30,M,Banatean
672,d73b0520-d4d5-47c6-a1d1-9f5bb8180e0c_split0.wav,44100,110250,38.91179656982422,20.121234893798828,3,50-60,M,Moldovenesc
673,d94f6e87-6055-4b6a-b5b0-0c7d1aa5338e_split0.wav,44100,110250,39.926536560058594,32.009965896606445,0,50-60,M,Banatean
674,d780a6ab-b116-4fe1-b257-bd84113ef221_split1.wav,44100,110981,31.56889533996582,18.89413356781006,2,60+,M,Ardelenesc
675,0b05ca11-024d-4bca-8a54-b79990c91f2c_split2.wav,44100,110250,39.91628646850586,26.4691219329834,3,40-50,M,Moldovenesc
676,70762f92-e22d-41a4-8b74-360166e77e79_split0.wav,44100,110250,39.83206558227539,23.966293334960938,0,30-40,F,Banatean
677,59a6df1c-e572-4b27-9b7e-b807107b88b9_split1.wav,44100,110981,12.271059036254885,28.882566452026367,1,20-30,F,Muntenesc
678,155b3651-1ad0-49af-9a1c-da43ca448535_split0.wav,44100,110250,27.06797409057617,29.540668487548828,3,50-60,M,Moldovenesc
679,32a9479d-4282-4109-8c5a-443957791fd0_split0.wav,44100,110250,39.91347694396973,30.807915687561035,0,60+,F,Banatean
680,7a3e9be5-0ffe-4e12-8e2b-d2375f07ff70_split19.wav,44100,110250,37.98205375671387,27.516655921936035,1,20-30,F,Muntenesc
681,ac1583b7-74dc-4b0b-a4df-239aa2812f38_split0.wav,44100,110250,39.82724380493164,26.821022033691406,1,60+,M,Muntenesc
682,8b6f695a-7cbd-4341-a3fc-efa9efa90647_split0.wav,44100,177455,30.782803535461422,30.370905876159668,3,10-20,M,Moldovenesc
683,bd141841-addd-4680-8d0c-44b20d317079_split0.wav,44100,177455,39.95904731750488,23.999499320983887,0,60+,M,Banatean
684,52a6a59d-8539-49b7-98c0-7fb38634d06d_split0.wav,44100,110250,23.82439994812012,25.04347324371338,2,60+,M,Ardelenesc
685,aab61434-41be-4523-a95a-7d77b3fd8fa5_split1.wav,44100,110981,39.89999103546143,28.80046558380127,1,30-40,F,Muntenesc
686,07cce561-5ad9-4db2-8f3e-25f876d68f68_split1.wav,44100,110981,39.825944900512695,20.66551780700684,0,20-30,M,Banatean
687,41b65764-a7b2-4b3c-95b9-332feaf0c0d3_split1.wav,44100,110981,39.902870178222656,28.71552276611328,1,50-60,F,Muntenesc
688,bf18f6f5-f5a5-43df-9409-f01b773ba5b2_split0.wav,44100,177455,39.91132640838623,16.65428590774536,3,50-60,M,Moldovenesc
689,d57a3bc2-a7fb-43fb-8d55-017d6eb85c01_split1.wav,44100,110981,39.92599105834961,24.89805221557617,3,50-60,M,Moldovenesc
690,4e7daf0f-6d87-4156-862e-66810b2abd16_split1.wav,44100,110981,39.79306983947754,26.75301551818848,1,40-50,F,Muntenesc
691,97d7968c-935e-4acb-b909-1c92a2dc5628_split1.wav,44100,110981,39.8167839050293,29.5822868347168,1,50-60,F,Muntenesc
692,78e07ac5-12fe-4f47-986d-297776d2efd0_split0.wav,44100,110250,39.69555282592773,25.257503509521484,1,20-30,M,Muntenesc
693,9f3e2239-1517-4d83-87fd-f8507ad5c324_split1.wav,44100,110981,39.32160949707031,30.960168838500977,0,20-30,F,Banatean
694,73c040da-9645-4550-bdfe-0fc1024cf2a0_split16.wav,44100,110250,8.88932466506958,29.460107803344727,3,40-50,F,Moldovenesc
695,02696635-aab6-4acf-835d-d94d1f5a35a0_split0.wav,44100,110250,39.51225280761719,23.17359161376953,3,10-20,F,Moldovenesc
696,9058e9f7-a860-4c14-915e-4c16ece872b4_split1.wav,44100,110250,10.84791088104248,22.25446128845215,3,40-50,F,Moldovenesc
697,13b39a11-a90a-442e-bbc9-1d59d4804baa_split0.wav,44100,110250,38.52806949615479,27.62105941772461,3,50-60,M,Moldovenesc
698,35eb9e9c-0a33-424c-b301-93e9fc8bf5e0_split0.wav,44100,110250,35.65838623046875,10.881828308105469,3,50-60,M,Moldovenesc
699,98b36af6-46b3-4e19-ba0b-5d33735d15ee_split1.wav,44100,110981,14.858928680419922,33.50502014160156,2,40-50,F,Ardelenesc
700,e06bace7-b7b8-4ff3-b7ae-32ac92501c40_split0.wav,44100,110250,37.648858070373535,32.47998237609863,2,60+,M,Ardelenesc
701,697bf3ef-0b53-419d-8564-cee91b7da4ac_split0.wav,44100,110250,35.58186912536621,25.02376747131348,0,50-60,M,Banatean
702,62771d9f-8e21-490c-89b4-8a0219ff4a5e_split1.wav,44100,110981,39.6419563293457,31.49009323120117,1,50-60,M,Muntenesc
703,344a2420-5aca-4920-9753-08b4cb0562ae_split1.wav,44100,110981,39.7286376953125,32.58641052246094,2,60+,M,Ardelenesc
704,ce32f604-c152-4898-a921-dd50b7c7bc47_split1.wav,44100,110981,37.51531219482422,25.93417739868164,0,40-50,F,Banatean
705,3b122904-3530-4ab6-aa62-85163af2d383_split0.wav,44100,110250,39.12146759033203,33.685943603515625,2,30-40,M,Ardelenesc
706,60ea898a-8cd7-4579-b67c-e251151584bb_split1.wav,44100,110981,35.94599151611328,30.322021484375,2,60+,M,Ardelenesc
707,24e6017d-c67f-4b33-9784-5bf97c23af82_split1.wav,44100,110981,37.11311149597168,16.393805503845215,0,30-40,M,Banatean
708,d2b6b825-b401-4c48-b0f0-651f20fa9c92_split1.wav,44100,110981,31.15286636352539,34.93062877655029,1,30-40,M,Muntenesc
709,f6158708-34bd-44cb-8344-f7209b653a5a_split0.wav,44100,177455,20.45262718200684,31.850004196166992,0,50-60,M,Banatean
710,3fc57b00-3da3-4d9f-9d41-508d8ff56a0a_split0.wav,44100,110250,39.825828552246094,28.533355712890625,2,60+,M,Ardelenesc
711,b97fe903-78ff-4a80-a038-5a389b3664ae_split1.wav,44100,110981,38.49749755859375,11.458040237426758,3,50-60,M,Moldovenesc
712,4c109b52-2f75-40ff-b8d6-904ef4e4868d_split0.wav,44100,110250,39.81124114990234,27.657451629638672,3,40-50,M,Moldovenesc
713,7a0ff7fd-77f9-4d79-acc1-a0ec83f7d513_split1.wav,44100,110981,39.092506408691406,16.70709991455078,2,20-30,F,Ardelenesc
714,cf34f868-0931-4ffb-b8db-437e29d4787b_split1.wav,44100,110981,31.89989471435547,19.87095642089844,1,30-40,F,Muntenesc
715,d73b0520-d4d5-47c6-a1d1-9f5bb8180e0c_split1.wav,44100,110981,35.69123458862305,24.57904052734375,3,50-60,M,Moldovenesc
716,a029eee4-b489-49d3-bead-e010489808a6_split1.wav,44100,110981,19.032231330871586,26.91180896759033,3,60+,F,Moldovenesc
717,6f7c7457-45ef-4bfd-9308-a666bf8ccaa6_split0.wav,44100,110250,35.61432456970215,32.30251693725586,3,50-60,M,Moldovenesc
718,3ee99da1-86fc-4066-aeb4-69e142874a68_split0.wav,44100,110250,32.987067222595215,22.6629581451416,2,20-30,F,Ardelenesc
719,73c040da-9645-4550-bdfe-0fc1024cf2a0_split15.wav,44100,110250,13.290545463562012,34.10182476043701,3,40-50,F,Moldovenesc
720,8a5841a8-f7d1-4f89-96b0-1d9c0ab62318_split0.wav,44100,110250,34.9735107421875,23.310412406921387,2,40-50,M,Ardelenesc
721,6db8aca0-0001-49bc-b9e4-11370a01169b_split1.wav,44100,110981,39.56253433227539,28.11190414428711,2,30-40,M,Ardelenesc
722,51428e9b-7aab-4854-acf5-c102fba374d0_split0.wav,44100,110250,26.7238883972168,28.267444610595703,3,10-20,F,Moldovenesc
723,7c7c4bc3-d762-4d74-bee2-31937927f0fb_split0.wav,44100,110250,39.64174461364746,12.1996431350708,0,30-40,M,Banatean
724,5c9fc76f-1b60-4f6a-973c-187c21fb197e_split1.wav,44100,110981,38.83553314208984,17.846206665039062,0,40-50,F,Banatean
725,4710e93d-e9b7-4ae8-bbd8-55cfcc8f74ae_split0.wav,44100,177455,39.22322750091553,17.844730377197266,0,60+,M,Banatean
726,bc35015d-e255-444c-9ac3-b11e8cd4aea0_split1.wav,44100,110981,38.75125503540039,26.456981658935547,2,40-50,F,Ardelenesc
727,fe79f14b-25d6-4c18-853a-b1b84c6166e2_split1.wav,44100,110981,26.09067344665528,26.22426986694336,0,50-60,M,Banatean
728,994d89ee-9ab9-44e4-9c51-966899a80cf3_split0.wav,44100,110250,39.90766906738281,27.52779769897461,0,60+,M,Banatean
729,3ed7a890-b4c1-4d0a-b25d-6e373f31b145_split0.wav,44100,110250,24.303749084472656,27.32440185546875,1,10-20,M,Muntenesc
730,d9c8577e-aca5-42c3-b880-04bfc5c02af5_split40.wav,44100,110250,24.71713733673096,33.37692737579346,2,60+,M,Ardelenesc
731,1ae56aa1-0895-423e-8c49-0308cc865b96_split11.wav,44100,110250,39.75252151489258,19.09116744995117,3,40-50,M,Moldovenesc
732,4cddd6e1-8dbb-4a82-a9cb-b635ddf90000_split0.wav,44100,110250,36.255149841308594,27.362293243408203,1,60+,F,Muntenesc
733,07349e5b-ae5e-49b5-b59f-76e6653308f6_split1.wav,44100,110981,39.84041690826416,20.307586669921875,0,40-50,M,Banatean
734,43d03800-acec-4818-9d45-005f374d34dd_split2.wav,44100,110250,39.872130393981934,21.02861976623535,0,30-40,F,Banatean
735,604fc0d6-e9f5-479e-ab14-6378a5c7349c_split1.wav,44100,110981,39.93213272094727,28.16214370727539,1,50-60,F,Muntenesc
736,d8cf7154-ff77-448e-86f7-7aece9d332fb_split0.wav,44100,110250,39.84225559234619,20.381810188293457,0,60+,F,Banatean
737,c62b91af-19fa-43b8-a8bc-6794fec97a5f_split1.wav,44100,110981,39.939637184143066,30.707199096679688,0,50-60,M,Banatean
738,9058e9f7-a860-4c14-915e-4c16ece872b4_split6.wav,44100,110250,9.188470363616943,32.41129970550537,3,40-50,F,Moldovenesc
739,e7109fc7-6d74-4d18-933b-35087c612302_split0.wav,44100,110250,38.48957633972168,14.273046016693115,3,20-30,F,Moldovenesc
740,b08f8f38-c86b-4ddb-9deb-be4858c38277_split0.wav,44100,110250,25.02681255340576,31.34579849243164,1,30-40,M,Muntenesc
741,efcc95a0-9646-4d31-9c03-1a8c157c9472_split0.wav,44100,110250,38.43946266174317,27.79310607910156,1,30-40,M,Muntenesc
742,dfd6718d-512e-4c44-89af-c89d6694a19a_split0.wav,44100,177455,35.03446578979492,23.39074230194092,3,10-20,F,Moldovenesc
743,12802c10-de43-4ac3-8f17-56e0aaf46cc5_split0.wav,44100,110250,37.34118270874024,16.757723808288574,0,40-50,F,Banatean
744,fda6c010-3a0b-4d49-88a6-c86279ac1aaf_split0.wav,44100,110250,39.798606872558594,29.28120803833008,1,40-50,F,Muntenesc
745,1a0422c2-704a-4241-b1ab-190f7eaae41d_split0.wav,44100,110250,39.66409683227539,31.73308563232422,2,60+,M,Ardelenesc
746,d9c8577e-aca5-42c3-b880-04bfc5c02af5_split15.wav,44100,110250,39.60802459716797,36.01256561279297,2,60+,M,Ardelenesc
747,726ecfd8-0db5-4f72-88bc-99b443a076b6_split1.wav,44100,110981,39.68610191345215,32.1162109375,1,60+,M,Muntenesc
748,cd3eacd5-253a-44dd-8209-9a067cbd0c9b_split1.wav,44100,110981,39.51606273651123,25.96273708343506,2,30-40,M,Ardelenesc
749,c9b67c80-654a-4b6e-9f90-b9a9beb51060_split1.wav,44100,110981,39.92039489746094,33.41830062866211,0,60+,M,Banatean
